Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Predicted Expiry Waste,Anomaly Score,Lead Time,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1007,O-83580,Cetirizine,Antihistamine for allergy symptoms.,B-3107,2021-04-21,16040,Dis,Delhi,2,2022-03-01,-1017.0,Kolkata,RET-6,Delhi,DIS-4,Hyderabad,MAN-6,Chennai,RMS-1,6986,Understock,0.0,2021-12-06,9054,-6.869223205506391,0.0,229,2,0,0.0,9054,229,RMS-1,MAN-6,DIS-4,RET-6
M-1012,O-55150,Levofloxacin,Antibiotic for bacterial infections.,B-1882,2021-01-18,44640,RMS,Lucknow,1424,2022-01-26,0.0,Pune,RET-4,Ahmedabad,DIS-7,Mumbai,MAN-8,Lucknow,RMS-5,0,0,0.0,2022-04-26,44640,0.0,0.0,463,1424,0,0.0,44640,463,RMS-5,MAN-8,DIS-7,RET-4
M-1003,O-98116,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-8449,2023-12-03,81600,Dis,Kolkata,27,2024-09-29,-74.0,Ahmedabad,RET-1,Kolkata,DIS-1,Kolkata,MAN-9,Hyderabad,RMS-4,596,Understock,0.0,2024-02-04,81004,-8.054054054054054,0.0,63,27,0,0.0,81004,63,RMS-4,MAN-9,DIS-1,RET-1
M-1006,O-39200,Omeprazole,Treats GERD and other stomach issues.,B-1941,2022-04-18,31530,Man,Bangalore,26,2025-02-27,77.0,Pune,RET-4,Chennai,DIS-9,Bangalore,MAN-1,Lucknow,RMS-5,0,0,0.0,2022-10-31,31530,0.0,0.0,196,26,0,0.0,31530,196,RMS-5,MAN-1,DIS-9,RET-4
M-1012,O-10002,Levofloxacin,Antibiotic for bacterial infections.,B-9764,2023-05-12,71660,Dis,Bangalore,20,2024-10-17,-56.0,Pune,RET-4,Bangalore,DIS-10,Mumbai,MAN-8,Kolkata,RMS-10,42358,Optimal,0.0,2024-06-23,29302,-756.3928571428571,0.0,408,20,32358,0.0,29302,408,RMS-10,MAN-8,DIS-10,RET-4
M-1001,O-11532,Amoxicillin,Antibiotic for bacterial infections.,B-3391,2022-04-14,25230,Man,Mumbai,9,2023-12-29,-349.0,Pune,RET-4,Hyderabad,DIS-8,Mumbai,MAN-8,Ahmedabad,RMS-8,0,0,0.0,2024-06-12,25230,-0.0,0.0,790,9,0,0.0,25230,790,RMS-8,MAN-8,DIS-8,RET-4
M-1004,O-86140,Azithromycin,Antibiotic for bacterial infections.,B-8335,2024-04-05,75780,Dis,Pune,21,2025-03-19,97.0,Hyderabad,RET-3,Pune,DIS-6,Jaipur,MAN-4,Delhi,RMS-9,41384,Optimal,0.0,2024-06-18,34396,426.63917525773195,0.0,74,21,31384,0.0,34396,74,RMS-9,MAN-4,DIS-6,RET-3
M-1005,O-56342,Metformin,Controls blood sugar in type 2 diabetes.,B-2101,2023-03-16,43758,Dis,Kolkata,24,2024-10-02,-71.0,Delhi,RET-7,Kolkata,DIS-1,Bangalore,MAN-1,Pune,RMS-7,14968,Understock,0.0,2024-10-05,28790,-210.81690140845072,0.0,569,24,4968,0.0,28790,569,RMS-7,MAN-1,DIS-1,RET-7
M-1007,O-85803,Cetirizine,Antihistamine for allergy symptoms.,B-1998,2021-09-04,97040,RMS,Pune,1195,2023-03-13,0.0,Kolkata,RET-6,Hyderabad,DIS-8,Ahmedabad,MAN-7,Pune,RMS-7,0,0,0.0,2023-06-13,97040,0.0,0.0,647,1195,0,0.0,97040,647,RMS-7,MAN-7,DIS-8,RET-6
M-1003,O-79522,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3350,2021-02-15,42470,Ret,Delhi,19,2021-11-06,-1132.0,Delhi,RET-7,Bangalore,DIS-10,Mumbai,MAN-8,Ahmedabad,RMS-8,0,0,3880.0,2024-06-15,42470,-0.0,0.09135860607487638,1216,19,0,-12390.731958762888,42470,1216,RMS-8,MAN-8,DIS-10,RET-7
M-1013,O-79107,Montelukast,Prevents asthma & seasonal allergies.,B-4341,2023-05-13,47130,Dis,Chennai,24,2024-08-03,-131.0,Jaipur,RET-10,Chennai,DIS-9,Pune,MAN-3,Kolkata,RMS-10,27126,Understock,0.0,2024-02-13,20004,-207.06870229007635,0.0,276,24,17126,0.0,20004,276,RMS-10,MAN-3,DIS-9,RET-10
M-1014,O-94729,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9840,2020-08-10,7656,RMS,Mumbai,1585,2022-12-17,0.0,Chennai,RET-8,Hyderabad,DIS-8,Pune,MAN-3,Mumbai,RMS-6,0,0,0.0,2022-04-24,7656,0.0,0.0,622,1585,0,0.0,7656,622,RMS-6,MAN-3,DIS-8,RET-8
M-1014,O-42212,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-4584,2020-05-06,4410,Man,Kolkata,22,2022-04-27,-960.0,Mumbai,RET-9,Delhi,DIS-4,Kolkata,MAN-9,Jaipur,RMS-2,0,0,0.0,2023-05-14,4410,-0.0,0.0,1103,22,0,0.0,4410,1103,RMS-2,MAN-9,DIS-4,RET-9
M-1003,O-63071,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5201,2020-02-24,33970,RMS,Mumbai,1753,2022-10-19,0.0,Mumbai,RET-9,Lucknow,DIS-3,Kolkata,MAN-9,Mumbai,RMS-6,0,0,0.0,2020-09-03,33970,0.0,0.0,192,1753,0,0.0,33970,192,RMS-6,MAN-9,DIS-3,RET-9
M-1003,O-97721,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-2485,2020-08-30,39800,Man,Lucknow,30,2022-10-16,-788.0,Delhi,RET-7,Lucknow,DIS-3,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2023-07-24,39800,-0.0,0.0,1058,30,0,0.0,39800,1058,RMS-3,MAN-10,DIS-3,RET-7
M-1002,O-98975,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-8116,2022-11-03,53770,Man,Ahmedabad,2,2025-04-12,121.0,Bangalore,RET-2,Delhi,DIS-4,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,0.0,2024-01-23,53770,0.0,0.0,446,2,0,0.0,53770,446,RMS-8,MAN-7,DIS-4,RET-2
M-1000,O-90782,Paracetamol,Relieves fever & mild to moderate pain.,B-6739,2023-09-20,20610,RMS,Pune,449,2025-11-02,0.0,Chennai,RET-8,Lucknow,DIS-3,Hyderabad,MAN-6,Pune,RMS-7,0,0,0.0,2024-09-03,20610,0.0,0.0,349,449,0,0.0,20610,349,RMS-7,MAN-6,DIS-3,RET-8
M-1005,O-49358,Metformin,Controls blood sugar in type 2 diabetes.,B-8548,2020-09-05,71760,Dis,Jaipur,12,2023-02-28,-653.0,Kolkata,RET-6,Jaipur,DIS-5,Kolkata,MAN-9,Delhi,RMS-9,6909,Understock,0.0,2024-05-09,64851,-10.580398162327718,0.0,1342,12,0,0.0,64851,1342,RMS-9,MAN-9,DIS-5,RET-6
M-1008,O-38384,Dolo 650,Brand of paracetamol for pain & fever.,B-1745,2020-03-11,85450,Man,Jaipur,20,2021-06-17,-1274.0,Lucknow,RET-5,Hyderabad,DIS-8,Jaipur,MAN-4,Delhi,RMS-9,0,0,0.0,2021-01-25,85450,-0.0,0.0,320,20,0,0.0,85450,320,RMS-9,MAN-4,DIS-8,RET-5
M-1005,O-78088,Metformin,Controls blood sugar in type 2 diabetes.,B-4367,2020-03-17,17974,Ret,Ahmedabad,26,2021-09-24,-1175.0,Ahmedabad,RET-1,Pune,DIS-6,Chennai,MAN-5,Bangalore,RMS-3,0,0,8770.0,2023-04-18,17974,-0.0,0.4879270056748637,1127,26,0,-2408.147092360319,17974,1127,RMS-3,MAN-5,DIS-6,RET-1
M-1009,O-60298,Cefixime,Antibiotic for respiratory and UTI infections.,B-5461,2021-05-07,69460,Dis,Delhi,26,2024-02-04,-312.0,Mumbai,RET-9,Delhi,DIS-4,Pune,MAN-3,Delhi,RMS-9,38876,Optimal,0.0,2022-02-22,30584,-124.6025641025641,0.0,291,26,28876,0.0,30584,291,RMS-9,MAN-3,DIS-4,RET-9
M-1008,O-72139,Dolo 650,Brand of paracetamol for pain & fever.,B-9219,2020-11-08,62210,Dis,Kolkata,12,2023-04-06,-616.0,Lucknow,RET-5,Kolkata,DIS-1,Jaipur,MAN-4,Ahmedabad,RMS-8,33122,Understock,0.0,2022-05-13,29088,-53.76948051948052,0.0,551,12,23122,0.0,29088,551,RMS-8,MAN-4,DIS-1,RET-5
M-1014,O-17779,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8305,2024-03-13,68910,RMS,Pune,274,2026-06-13,0.0,Mumbai,RET-9,Ahmedabad,DIS-7,Delhi,MAN-2,Pune,RMS-7,0,0,0.0,2024-06-25,68910,0.0,0.0,104,274,0,0.0,68910,104,RMS-7,MAN-2,DIS-7,RET-9
M-1003,O-20908,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-6238,2021-03-21,71720,Ret,Delhi,29,2022-11-12,-761.0,Delhi,RET-7,Bangalore,DIS-10,Hyderabad,MAN-6,Hyderabad,RMS-4,0,0,4570.0,2024-09-10,71720,-0.0,0.06372002230897937,1269,29,0,-11942.87089715536,71720,1269,RMS-4,MAN-6,DIS-10,RET-7
M-1014,O-97984,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3975,2021-08-01,42812,Man,Hyderabad,26,2023-11-07,-401.0,Delhi,RET-7,Mumbai,DIS-2,Hyderabad,MAN-6,Pune,RMS-7,0,0,0.0,2023-05-17,42812,-0.0,0.0,654,26,0,0.0,42812,654,RMS-7,MAN-6,DIS-2,RET-7
M-1002,O-42634,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-1451,2022-10-08,28010,Man,Kolkata,11,2025-07-31,231.0,Mumbai,RET-9,Chennai,DIS-9,Kolkata,MAN-9,Kolkata,RMS-10,0,0,0.0,2023-09-22,28010,0.0,0.0,349,11,0,0.0,28010,349,RMS-10,MAN-9,DIS-9,RET-9
M-1009,O-84155,Cefixime,Antibiotic for respiratory and UTI infections.,B-2720,2020-01-29,94240,Dis,Ahmedabad,8,2021-11-16,-1122.0,Jaipur,RET-10,Ahmedabad,DIS-7,Bangalore,MAN-1,Hyderabad,RMS-4,6115,Optimal,0.0,2024-12-02,88125,-5.450089126559715,0.0,1769,8,0,0.0,88125,1769,RMS-4,MAN-1,DIS-7,RET-10
M-1009,O-41359,Cefixime,Antibiotic for respiratory and UTI infections.,B-6673,2024-09-30,89510,Dis,Delhi,15,2025-11-15,338.0,Chennai,RET-8,Delhi,DIS-4,Ahmedabad,MAN-7,Delhi,RMS-9,39520,Optimal,0.0,2024-11-19,49990,116.92307692307692,0.0,50,15,29520,0.0,49990,50,RMS-9,MAN-7,DIS-4,RET-8
M-1004,O-12950,Azithromycin,Antibiotic for bacterial infections.,B-8613,2024-03-04,82650,Dis,Bangalore,2,2024-09-09,-94.0,Mumbai,RET-9,Bangalore,DIS-10,Mumbai,MAN-8,Chennai,RMS-1,20693,Optimal,0.0,2024-11-16,61957,-220.13829787234042,0.0,257,2,10693,0.0,61957,257,RMS-1,MAN-8,DIS-10,RET-9
M-1002,O-81771,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5916,2024-02-03,61900,Dis,Pune,7,2025-03-08,86.0,Hyderabad,RET-3,Pune,DIS-6,Lucknow,MAN-10,Lucknow,RMS-5,27159,Understock,0.0,2024-12-10,34741,315.80232558139534,0.0,311,7,17159,0.0,34741,311,RMS-5,MAN-10,DIS-6,RET-3
M-1011,O-49491,Pantoprazole,Treats stomach & esophagus problems.,B-8678,2023-11-30,63200,Ret,Bangalore,7,2026-08-04,600.0,Bangalore,RET-2,Mumbai,DIS-2,Mumbai,MAN-8,Kolkata,RMS-10,0,0,1120.0,2024-03-07,63200,0.0,0.017721518987341773,98,7,0,33857.142857142855,63200,98,RMS-10,MAN-8,DIS-2,RET-2
M-1001,O-64183,Amoxicillin,Antibiotic for bacterial infections.,B-4043,2024-09-07,97080,RMS,Hyderabad,96,2026-08-30,0.0,Chennai,RET-8,Hyderabad,DIS-8,Delhi,MAN-2,Hyderabad,RMS-4,0,0,0.0,2024-11-26,97080,0.0,0.0,80,96,0,0.0,97080,80,RMS-4,MAN-2,DIS-8,RET-8
M-1007,O-29527,Cetirizine,Antihistamine for allergy symptoms.,B-4744,2024-10-29,24850,RMS,Chennai,44,2027-10-27,0.0,Chennai,RET-8,Hyderabad,DIS-8,Hyderabad,MAN-6,Chennai,RMS-1,0,0,0.0,2024-11-30,24850,0.0,0.0,32,44,0,0.0,24850,32,RMS-1,MAN-6,DIS-8,RET-8
M-1013,O-24035,Montelukast,Prevents asthma & seasonal allergies.,B-7883,2020-07-03,37890,RMS,Kolkata,1623,2021-12-11,0.0,Delhi,RET-7,Jaipur,DIS-5,Ahmedabad,MAN-7,Kolkata,RMS-10,0,0,0.0,2024-11-02,37890,0.0,0.0,1583,1623,0,0.0,37890,1583,RMS-10,MAN-7,DIS-5,RET-7
M-1011,O-83529,Pantoprazole,Treats stomach & esophagus problems.,B-9745,2021-07-10,97160,Ret,Lucknow,28,2022-07-19,-877.0,Lucknow,RET-5,Ahmedabad,DIS-7,Delhi,MAN-2,Kolkata,RMS-10,0,0,5750.0,2024-03-20,97160,-0.0,0.059180732811856734,984,28,0,-14819.012173913045,97160,984,RMS-10,MAN-2,DIS-7,RET-5
M-1004,O-62918,Azithromycin,Antibiotic for bacterial infections.,B-1411,2024-04-06,5920,Dis,Delhi,19,2025-12-08,361.0,Delhi,RET-7,Delhi,DIS-4,Kolkata,MAN-9,Delhi,RMS-9,3548,Understock,0.0,2024-05-14,2372,9.828254847645429,0.0,38,19,0,0.0,2372,38,RMS-9,MAN-9,DIS-4,RET-7
M-1012,O-31240,Levofloxacin,Antibiotic for bacterial infections.,B-5081,2021-12-24,32550,RMS,Bangalore,1084,2023-12-01,0.0,Bangalore,RET-2,Hyderabad,DIS-8,Bangalore,MAN-1,Bangalore,RMS-3,0,0,0.0,2022-02-10,32550,0.0,0.0,48,1084,0,0.0,32550,48,RMS-3,MAN-1,DIS-8,RET-2
M-1006,O-98438,Omeprazole,Treats GERD and other stomach issues.,B-7458,2020-05-21,116124,RMS,Ahmedabad,1666,2021-12-02,0.0,Ahmedabad,RET-1,Mumbai,DIS-2,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,0.0,2021-08-08,116124,0.0,0.0,444,1666,0,0.0,116124,444,RMS-8,MAN-7,DIS-2,RET-1
M-1004,O-78837,Azithromycin,Antibiotic for bacterial infections.,B-4200,2021-07-13,61110,Man,Hyderabad,24,2022-11-30,-743.0,Mumbai,RET-9,Chennai,DIS-9,Hyderabad,MAN-6,Pune,RMS-7,0,0,0.0,2023-07-27,61110,-0.0,0.0,744,24,0,0.0,61110,744,RMS-7,MAN-6,DIS-9,RET-9
M-1006,O-47088,Omeprazole,Treats GERD and other stomach issues.,B-4037,2020-07-25,61290,Dis,Mumbai,23,2022-09-16,-818.0,Hyderabad,RET-3,Mumbai,DIS-2,Lucknow,MAN-10,Jaipur,RMS-2,11631,Understock,0.0,2021-10-30,49659,-14.21882640586797,0.0,462,23,1631,0.0,49659,462,RMS-2,MAN-10,DIS-2,RET-3
M-1010,O-12531,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-5842,2021-02-10,36340,Dis,Jaipur,14,2022-11-10,-763.0,Pune,RET-4,Jaipur,DIS-5,Kolkata,MAN-9,Ahmedabad,RMS-8,21876,Understock,0.0,2021-12-06,14464,-28.67103538663172,0.0,299,14,11876,0.0,14464,299,RMS-8,MAN-9,DIS-5,RET-4
M-1007,O-27318,Cetirizine,Antihistamine for allergy symptoms.,B-2226,2023-08-10,71680,RMS,Pune,490,2026-07-11,0.0,Delhi,RET-7,Chennai,DIS-9,Lucknow,MAN-10,Pune,RMS-7,0,0,0.0,2024-08-05,71680,0.0,0.0,361,490,0,0.0,71680,361,RMS-7,MAN-10,DIS-9,RET-7
M-1011,O-65911,Pantoprazole,Treats stomach & esophagus problems.,B-3911,2021-10-22,30170,Ret,Hyderabad,17,2024-07-11,-154.0,Hyderabad,RET-3,Chennai,DIS-9,Hyderabad,MAN-6,Bangalore,RMS-3,0,0,2530.0,2022-05-11,30170,-0.0,0.08385813722240637,201,17,0,-1836.4347826086957,30170,201,RMS-3,MAN-6,DIS-9,RET-3
M-1011,O-74803,Pantoprazole,Treats stomach & esophagus problems.,B-4014,2022-10-23,66090,Man,Mumbai,21,2024-10-26,-47.0,Jaipur,RET-10,Delhi,DIS-4,Mumbai,MAN-8,Delhi,RMS-9,0,0,0.0,2024-03-19,66090,-0.0,0.0,513,21,0,0.0,66090,513,RMS-9,MAN-8,DIS-4,RET-10
M-1010,O-35059,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-5549,2021-01-20,34220,Dis,Hyderabad,2,2021-07-19,-1242.0,Jaipur,RET-10,Hyderabad,DIS-8,Kolkata,MAN-9,Mumbai,RMS-6,36170,Understock,0.0,2022-10-06,-1950,-29.122383252818036,0.0,624,2,26170,0.0,1950,624,RMS-6,MAN-9,DIS-8,RET-10
M-1001,O-49757,Amoxicillin,Antibiotic for bacterial infections.,B-2688,2020-04-23,31910,Man,Kolkata,20,2021-01-14,-1428.0,Bangalore,RET-2,Delhi,DIS-4,Kolkata,MAN-9,Bangalore,RMS-3,0,0,0.0,2021-06-14,31910,-0.0,0.0,417,20,0,0.0,31910,417,RMS-3,MAN-9,DIS-4,RET-2
M-1009,O-50333,Cefixime,Antibiotic for respiratory and UTI infections.,B-4102,2023-06-20,60468,Ret,Bangalore,8,2025-10-14,306.0,Bangalore,RET-2,Delhi,DIS-4,Jaipur,MAN-4,Hyderabad,RMS-4,0,0,9890.0,2024-05-02,60468,0.0,0.16355758417675464,317,8,0,1870.900707785642,60468,317,RMS-4,MAN-4,DIS-4,RET-2
M-1008,O-14616,Dolo 650,Brand of paracetamol for pain & fever.,B-1058,2022-08-08,3270,Man,Hyderabad,27,2024-11-12,-30.0,Mumbai,RET-9,Kolkata,DIS-1,Hyderabad,MAN-6,Pune,RMS-7,0,0,0.0,2023-04-24,3270,-0.0,0.0,259,27,0,0.0,3270,259,RMS-7,MAN-6,DIS-1,RET-9
M-1008,O-31049,Dolo 650,Brand of paracetamol for pain & fever.,B-3558,2024-08-20,64750,Man,Chennai,5,2027-04-21,860.0,Ahmedabad,RET-1,Hyderabad,DIS-8,Chennai,MAN-5,Pune,RMS-7,0,0,0.0,2024-09-08,64750,0.0,0.0,19,5,0,0.0,64750,19,RMS-7,MAN-5,DIS-8,RET-1
M-1013,O-17214,Montelukast,Prevents asthma & seasonal allergies.,B-7877,2020-06-17,37670,RMS,Bangalore,1639,2022-05-27,0.0,Bangalore,RET-2,Mumbai,DIS-2,Pune,MAN-3,Bangalore,RMS-3,0,0,0.0,2024-01-03,37670,0.0,0.0,1295,1639,0,0.0,37670,1295,RMS-3,MAN-3,DIS-2,RET-2
M-1010,O-76972,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6929,2023-12-16,9550,Man,Jaipur,10,2024-08-20,-114.0,Hyderabad,RET-3,Bangalore,DIS-10,Jaipur,MAN-4,Kolkata,RMS-10,0,0,0.0,2024-05-12,9550,-0.0,0.0,148,10,0,0.0,9550,148,RMS-10,MAN-4,DIS-10,RET-3
M-1000,O-84477,Paracetamol,Relieves fever & mild to moderate pain.,B-9485,2022-04-09,3130,Dis,Hyderabad,20,2024-08-12,-122.0,Pune,RET-4,Hyderabad,DIS-8,Kolkata,MAN-9,Mumbai,RMS-6,49481,Understock,0.0,2023-03-09,-46351,-405.58196721311475,0.0,334,20,39481,0.0,46351,334,RMS-6,MAN-9,DIS-8,RET-4
M-1005,O-61489,Metformin,Controls blood sugar in type 2 diabetes.,B-1680,2024-07-04,49600,Dis,Mumbai,6,2026-12-09,727.0,Chennai,RET-8,Mumbai,DIS-2,Delhi,MAN-2,Bangalore,RMS-3,24011,Understock,0.0,2024-09-20,25589,33.02751031636864,0.0,78,6,14011,0.0,25589,78,RMS-3,MAN-2,DIS-2,RET-8
M-1014,O-46349,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-7373,2024-06-17,62880,RMS,Delhi,178,2025-10-06,0.0,Ahmedabad,RET-1,Delhi,DIS-4,Ahmedabad,MAN-7,Delhi,RMS-9,0,0,0.0,2024-08-23,62880,0.0,0.0,67,178,0,0.0,62880,67,RMS-9,MAN-7,DIS-4,RET-1
M-1008,O-99972,Dolo 650,Brand of paracetamol for pain & fever.,B-9616,2020-11-17,73730,Dis,Jaipur,4,2023-10-03,-436.0,Ahmedabad,RET-1,Jaipur,DIS-5,Delhi,MAN-2,Pune,RMS-7,12189,Understock,0.0,2023-02-15,61541,-27.956422018348626,0.0,820,4,2189,0.0,61541,820,RMS-7,MAN-2,DIS-5,RET-1
M-1000,O-41673,Paracetamol,Relieves fever & mild to moderate pain.,B-6383,2022-05-01,60910,Ret,Ahmedabad,1,2024-01-13,-334.0,Ahmedabad,RET-1,Kolkata,DIS-1,Hyderabad,MAN-6,Pune,RMS-7,0,0,5010.0,2022-06-12,60910,-0.0,0.08225250369397472,42,1,0,-4060.6666666666665,60910,42,RMS-7,MAN-6,DIS-1,RET-1
M-1013,O-18788,Montelukast,Prevents asthma & seasonal allergies.,B-4345,2023-07-16,65710,Ret,Kolkata,26,2025-01-20,39.0,Kolkata,RET-6,Ahmedabad,DIS-7,Kolkata,MAN-9,Pune,RMS-7,0,0,3110.0,2023-10-05,65710,0.0,0.047329173641759245,81,26,0,824.0160771704179,65710,81,RMS-7,MAN-9,DIS-7,RET-6
M-1013,O-35322,Montelukast,Prevents asthma & seasonal allergies.,B-8365,2023-08-17,55010,Man,Lucknow,8,2024-06-24,-171.0,Bangalore,RET-2,Delhi,DIS-4,Lucknow,MAN-10,Mumbai,RMS-6,0,0,0.0,2024-02-15,55010,-0.0,0.0,182,8,0,0.0,55010,182,RMS-6,MAN-10,DIS-4,RET-2
M-1011,O-26252,Pantoprazole,Treats stomach & esophagus problems.,B-1821,2020-03-14,3700,Dis,Bangalore,11,2023-01-06,-706.0,Jaipur,RET-10,Bangalore,DIS-10,Mumbai,MAN-8,Delhi,RMS-9,40911,Understock,0.0,2024-11-13,-37211,-57.947592067988666,0.0,1705,11,30911,0.0,37211,1705,RMS-9,MAN-8,DIS-10,RET-10
M-1000,O-62380,Paracetamol,Relieves fever & mild to moderate pain.,B-2361,2021-02-01,87900,Man,Pune,29,2021-08-25,-1205.0,Chennai,RET-8,Chennai,DIS-9,Pune,MAN-3,Bangalore,RMS-3,0,0,0.0,2022-03-20,87900,-0.0,0.0,412,29,0,0.0,87900,412,RMS-3,MAN-3,DIS-9,RET-8
M-1006,O-32307,Omeprazole,Treats GERD and other stomach issues.,B-7636,2020-08-19,29570,Man,Bangalore,16,2023-03-14,-639.0,Mumbai,RET-9,Kolkata,DIS-1,Bangalore,MAN-1,Hyderabad,RMS-4,0,0,0.0,2024-09-04,29570,-0.0,0.0,1477,16,0,0.0,29570,1477,RMS-4,MAN-1,DIS-1,RET-9
M-1000,O-86204,Paracetamol,Relieves fever & mild to moderate pain.,B-2226,2021-04-06,32350,Ret,Bangalore,22,2023-08-25,-475.0,Bangalore,RET-2,Hyderabad,DIS-8,Hyderabad,MAN-6,Pune,RMS-7,0,0,4960.0,2024-05-20,32350,-0.0,0.15332302936630604,1140,22,0,-3098.0342741935483,32350,1140,RMS-7,MAN-6,DIS-8,RET-2
M-1013,O-75599,Montelukast,Prevents asthma & seasonal allergies.,B-9117,2024-04-14,15972,Ret,Hyderabad,16,2027-03-31,839.0,Hyderabad,RET-3,Lucknow,DIS-3,Pune,MAN-3,Pune,RMS-7,0,0,5620.0,2024-09-20,15972,0.0,0.3518657650889056,159,16,0,2384.432028469751,15972,159,RMS-7,MAN-3,DIS-3,RET-3
M-1007,O-53715,Cetirizine,Antihistamine for allergy symptoms.,B-5881,2020-04-03,11470,RMS,Chennai,1714,2020-12-14,0.0,Mumbai,RET-9,Pune,DIS-6,Chennai,MAN-5,Chennai,RMS-1,0,0,0.0,2020-05-20,11470,0.0,0.0,47,1714,0,0.0,11470,47,RMS-1,MAN-5,DIS-6,RET-9
M-1010,O-61132,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9039,2024-10-03,112680,Man,Delhi,4,2026-09-28,655.0,Delhi,RET-7,Jaipur,DIS-5,Delhi,MAN-2,Lucknow,RMS-5,0,0,0.0,2024-10-29,112680,0.0,0.0,26,4,0,0.0,112680,26,RMS-5,MAN-2,DIS-5,RET-7
M-1005,O-41574,Metformin,Controls blood sugar in type 2 diabetes.,B-2101,2022-05-23,10200,RMS,Ahmedabad,934,2024-10-02,0.0,Jaipur,RET-10,Delhi,DIS-4,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,0.0,2023-07-20,10200,0.0,0.0,423,934,0,0.0,10200,423,RMS-8,MAN-4,DIS-4,RET-10
M-1010,O-29462,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-7391,2024-07-29,81640,Dis,Lucknow,22,2025-11-05,328.0,Delhi,RET-7,Lucknow,DIS-3,Chennai,MAN-5,Bangalore,RMS-3,16182,Understock,0.0,2024-09-27,65458,49.33536585365854,0.0,60,22,6182,0.0,65458,60,RMS-3,MAN-5,DIS-3,RET-7
M-1000,O-90844,Paracetamol,Relieves fever & mild to moderate pain.,B-7976,2021-10-04,96850,RMS,Bangalore,1165,2023-01-22,0.0,Hyderabad,RET-3,Kolkata,DIS-1,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2021-11-24,96850,0.0,0.0,51,1165,0,0.0,96850,51,RMS-3,MAN-10,DIS-1,RET-3
M-1005,O-93667,Metformin,Controls blood sugar in type 2 diabetes.,B-7921,2023-01-22,42680,RMS,Bangalore,690,2025-01-01,0.0,Delhi,RET-7,Jaipur,DIS-5,Lucknow,MAN-10,Bangalore,RMS-3,0,0,0.0,2023-06-27,42680,0.0,0.0,156,690,0,0.0,42680,156,RMS-3,MAN-10,DIS-5,RET-7
M-1009,O-46454,Cefixime,Antibiotic for respiratory and UTI infections.,B-7916,2023-10-25,35300,RMS,Ahmedabad,414,2025-11-14,0.0,Bangalore,RET-2,Lucknow,DIS-3,Bangalore,MAN-1,Ahmedabad,RMS-8,0,0,0.0,2024-09-20,35300,0.0,0.0,331,414,0,0.0,35300,331,RMS-8,MAN-1,DIS-3,RET-2
M-1002,O-18323,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-9957,2022-08-27,74280,Ret,Hyderabad,6,2025-06-20,190.0,Hyderabad,RET-3,Jaipur,DIS-5,Pune,MAN-3,Chennai,RMS-1,0,0,1020.0,2023-08-06,74280,0.0,0.013731825525040387,344,6,0,13836.470588235294,74280,344,RMS-1,MAN-3,DIS-5,RET-3
M-1006,O-53805,Omeprazole,Treats GERD and other stomach issues.,B-7897,2021-08-22,17880,Ret,Lucknow,20,2024-08-09,-125.0,Lucknow,RET-5,Ahmedabad,DIS-7,Hyderabad,MAN-6,Lucknow,RMS-5,0,0,5440.0,2023-09-11,17880,-0.0,0.3042505592841163,750,20,0,-410.84558823529414,17880,750,RMS-5,MAN-6,DIS-7,RET-5
