Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Lead Time,Predicted Expiry Waste,Anomaly Score,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1008,O-17432,Dolo 650,Brand of paracetamol for pain & fever.,B-5050,2023-06-09,17110,Man,Bangalore,11,2024-01-20,-326.0,Pune,RET-4,Ahmedabad,DIS-3,Bangalore,MAN-9,Hyderabad,RMS-1,0,0,0.0,2023-10-02,17110,-0.0,0.0,115,11,0,0.0,-5577860.0,17110,RMS-1,MAN-9,DIS-3,RET-4
M-1006,O-88050,Omeprazole,Treats GERD and other stomach issues.,B-6634,2020-05-26,92412,Ret,Ahmedabad,25,2022-09-23,-810.0,Ahmedabad,RET-6,Delhi,DIS-6,Chennai,MAN-7,Lucknow,RMS-10,0,0,2510.0,2023-08-02,92412,-0.0,0.027160974765182012,1163,25,0,0.0,-29822.19920318725,92412,RMS-10,MAN-7,DIS-6,RET-6
M-1010,O-64177,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-4233,2024-09-04,36230,Ret,Lucknow,25,2026-06-10,546.0,Lucknow,RET-10,Hyderabad,DIS-1,Mumbai,MAN-3,Pune,RMS-5,0,0,4720.0,2024-12-03,36230,0.0,0.1302787744962738,90,25,0,0.0,4191.012711864407,36230,RMS-5,MAN-3,DIS-1,RET-10
M-1014,O-23279,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2199,2020-07-01,77690,Ret,Pune,28,2021-09-24,-1174.0,Pune,RET-4,Lucknow,DIS-4,Lucknow,MAN-4,Chennai,RMS-3,0,0,7380.0,2024-06-29,77690,-0.0,0.09499292058179946,1459,28,0,0.0,-12358.815718157182,77690,RMS-3,MAN-4,DIS-4,RET-4
M-1001,O-85054,Amoxicillin,Antibiotic for bacterial infections.,B-9594,2024-09-17,3420,RMS,Pune,85,2025-05-06,0.0,Ahmedabad,RET-6,Delhi,DIS-6,Hyderabad,MAN-1,Pune,RMS-5,0,0,0.0,2024-10-09,3420,0.0,0.0,22,85,0,0.0,0.0,3420,RMS-5,MAN-1,DIS-6,RET-6
M-1004,O-27061,Azithromycin,Antibiotic for bacterial infections.,B-5306,2022-09-22,82210,RMS,Chennai,811,2024-03-23,0.0,Delhi,RET-5,Jaipur,DIS-8,Lucknow,MAN-4,Chennai,RMS-3,0,0,0.0,2023-04-21,82210,0.0,0.0,211,811,0,0.0,0.0,82210,RMS-3,MAN-4,DIS-8,RET-5
M-1005,O-65791,Metformin,Controls blood sugar in type 2 diabetes.,B-7585,2020-12-10,11410,Dis,Mumbai,30,2021-06-09,-1281.0,Jaipur,RET-1,Mumbai,DIS-2,Hyderabad,MAN-1,Kolkata,RMS-6,994,Understock,0.0,2022-01-07,10416,-0.7759562841530054,0.0,393,30,0,0.0,-14616210.0,10416,RMS-6,MAN-1,DIS-2,RET-1
M-1006,O-78911,Omeprazole,Treats GERD and other stomach issues.,B-7489,2020-03-20,74360,RMS,Mumbai,1727,2021-08-15,0.0,Pune,RET-4,Bangalore,DIS-7,Hyderabad,MAN-1,Mumbai,RMS-4,0,0,0.0,2022-02-02,74360,0.0,0.0,684,1727,0,0.0,0.0,74360,RMS-4,MAN-1,DIS-7,RET-4
M-1004,O-64876,Azithromycin,Antibiotic for bacterial infections.,B-9533,2020-08-22,56450,RMS,Lucknow,1572,2021-12-26,0.0,Jaipur,RET-1,Pune,DIS-5,Ahmedabad,MAN-8,Lucknow,RMS-10,0,0,0.0,2022-08-05,56450,0.0,0.0,713,1572,0,0.0,0.0,56450,RMS-10,MAN-8,DIS-5,RET-1
M-1003,O-81338,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5604,2024-11-07,32040,Dis,Jaipur,25,2026-06-17,553.0,Jaipur,RET-1,Jaipur,DIS-8,Bangalore,MAN-9,Lucknow,RMS-10,12115,Understock,0.0,2024-11-15,19925,21.907775768535263,0.0,8,25,2115,0.0,17718120.0,19925,RMS-10,MAN-9,DIS-8,RET-1
M-1008,O-61941,Dolo 650,Brand of paracetamol for pain & fever.,B-7494,2024-08-26,81110,Dis,Lucknow,9,2025-04-15,125.0,Kolkata,RET-7,Lucknow,DIS-4,Lucknow,MAN-4,Pune,RMS-5,18029,Understock,0.0,2024-09-28,63081,144.232,0.0,33,9,8029,0.0,10138750.0,63081,RMS-5,MAN-4,DIS-4,RET-7
M-1004,O-12540,Azithromycin,Antibiotic for bacterial infections.,B-5565,2021-10-29,71270,RMS,Mumbai,1139,2024-10-25,0.0,Delhi,RET-5,Mumbai,DIS-2,Pune,MAN-10,Mumbai,RMS-4,0,0,0.0,2023-11-15,71270,0.0,0.0,747,1139,0,0.0,0.0,71270,RMS-4,MAN-10,DIS-2,RET-5
M-1008,O-65702,Dolo 650,Brand of paracetamol for pain & fever.,B-2786,2024-04-22,75640,Dis,Pune,21,2026-09-10,638.0,Delhi,RET-5,Pune,DIS-5,Delhi,MAN-6,Delhi,RMS-8,21551,Understock,0.0,2024-08-22,54089,33.77899686520376,0.0,122,21,11551,0.0,48258320.0,54089,RMS-8,MAN-6,DIS-5,RET-5
M-1005,O-35899,Metformin,Controls blood sugar in type 2 diabetes.,B-4514,2020-05-19,16530,RMS,Delhi,1667,2021-08-07,0.0,Hyderabad,RET-9,Hyderabad,DIS-1,Delhi,MAN-6,Delhi,RMS-8,0,0,0.0,2023-02-24,16530,0.0,0.0,1011,1667,0,0.0,0.0,16530,RMS-8,MAN-6,DIS-1,RET-9
M-1000,O-96144,Paracetamol,Relieves fever & mild to moderate pain.,B-5499,2022-06-03,8180,RMS,Pune,922,2024-10-19,0.0,Kolkata,RET-7,Pune,DIS-5,Mumbai,MAN-3,Pune,RMS-5,0,0,0.0,2024-09-25,8180,0.0,0.0,845,922,0,0.0,0.0,8180,RMS-5,MAN-3,DIS-5,RET-7
M-1001,O-10189,Amoxicillin,Antibiotic for bacterial infections.,B-6854,2020-07-10,42924,Man,Pune,20,2021-08-31,-1198.0,Kolkata,RET-7,Chennai,DIS-10,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2022-04-08,42924,-0.0,0.0,637,20,0,0.0,-51422952.0,42924,RMS-3,MAN-10,DIS-10,RET-7
M-1009,O-18151,Cefixime,Antibiotic for respiratory and UTI infections.,B-7559,2020-12-27,28570,Man,Jaipur,9,2023-12-10,-367.0,Mumbai,RET-8,Delhi,DIS-6,Jaipur,MAN-2,Pune,RMS-5,0,0,0.0,2024-12-04,28570,-0.0,0.0,1438,9,0,0.0,-10485190.0,28570,RMS-5,MAN-2,DIS-6,RET-8
M-1014,O-39934,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-1614,2021-12-08,84120,Ret,Delhi,29,2023-08-05,-494.0,Delhi,RET-5,Bangalore,DIS-7,Delhi,MAN-6,Pune,RMS-5,0,0,5480.0,2022-08-07,84120,-0.0,0.06514503090822635,242,29,0,0.0,-7583.080291970802,84120,RMS-5,MAN-6,DIS-7,RET-5
M-1004,O-40398,Azithromycin,Antibiotic for bacterial infections.,B-7169,2020-02-14,87050,Man,Chennai,23,2022-05-02,-954.0,Chennai,RET-2,Kolkata,DIS-9,Chennai,MAN-7,Delhi,RMS-8,0,0,0.0,2023-06-24,87050,-0.0,0.0,1226,23,0,0.0,-83045700.0,87050,RMS-8,MAN-7,DIS-9,RET-2
M-1014,O-87825,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-4020,2024-06-15,94340,Ret,Hyderabad,9,2027-02-28,809.0,Hyderabad,RET-9,Delhi,DIS-6,Lucknow,MAN-4,Bangalore,RMS-2,0,0,8750.0,2024-08-08,94340,0.0,0.092749629001484,54,9,0,0.0,8722.406857142858,94340,RMS-2,MAN-4,DIS-6,RET-9
M-1012,O-55548,Levofloxacin,Antibiotic for bacterial infections.,B-8015,2024-02-28,79270,Ret,Lucknow,8,2025-06-10,181.0,Lucknow,RET-10,Hyderabad,DIS-1,Ahmedabad,MAN-8,Lucknow,RMS-10,0,0,8730.0,2024-06-27,79270,0.0,0.11012993566292419,120,8,0,0.0,1643.5131729667812,79270,RMS-10,MAN-8,DIS-1,RET-10
M-1010,O-56035,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9566,2023-02-05,77550,Dis,Ahmedabad,17,2024-09-10,-92.0,Jaipur,RET-1,Ahmedabad,DIS-3,Kolkata,MAN-5,Pune,RMS-5,21648,Understock,0.0,2024-01-07,55902,-235.30434782608697,0.0,336,17,11648,0.0,-7134600.0,55902,RMS-5,MAN-5,DIS-3,RET-1
M-1009,O-93633,Cefixime,Antibiotic for respiratory and UTI infections.,B-3440,2021-09-15,62850,Ret,Lucknow,21,2023-04-29,-592.0,Lucknow,RET-10,Pune,DIS-5,Chennai,MAN-7,Jaipur,RMS-7,0,0,3580.0,2024-09-28,62850,-0.0,0.05696101829753381,1109,21,0,0.0,-10393.072625698323,62850,RMS-7,MAN-7,DIS-5,RET-10
M-1014,O-37620,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9141,2024-01-11,83470,Ret,Mumbai,17,2026-03-25,469.0,Mumbai,RET-8,Lucknow,DIS-4,Lucknow,MAN-4,Ahmedabad,RMS-9,0,0,7640.0,2024-05-11,83470,0.0,0.09152989097879477,121,17,0,0.0,5124.009162303665,83470,RMS-9,MAN-4,DIS-4,RET-8
M-1007,O-58377,Cetirizine,Antihistamine for allergy symptoms.,B-7949,2022-09-17,6400,Dis,Hyderabad,8,2025-07-23,224.0,Delhi,RET-5,Hyderabad,DIS-1,Kolkata,MAN-5,Mumbai,RMS-4,17981,Understock,0.0,2023-06-09,-11581,80.27232142857143,0.0,265,8,7981,0.0,1433600.0,11581,RMS-4,MAN-5,DIS-1,RET-5
M-1011,O-75271,Pantoprazole,Treats stomach & esophagus problems.,B-1528,2022-01-10,61336,Ret,Ahmedabad,23,2024-08-09,-124.0,Ahmedabad,RET-6,Kolkata,DIS-9,Kolkata,MAN-5,Delhi,RMS-8,0,0,4030.0,2022-09-14,61336,-0.0,0.06570366505804096,247,23,0,0.0,-1887.2615384615385,61336,RMS-8,MAN-5,DIS-9,RET-6
M-1005,O-69467,Metformin,Controls blood sugar in type 2 diabetes.,B-6736,2024-05-14,16310,Man,Kolkata,3,2025-05-30,170.0,Kolkata,RET-7,Delhi,DIS-6,Kolkata,MAN-5,Hyderabad,RMS-1,0,0,0.0,2024-08-16,16310,0.0,0.0,94,3,0,0.0,2772700.0,16310,RMS-1,MAN-5,DIS-6,RET-7
M-1013,O-71408,Montelukast,Prevents asthma & seasonal allergies.,B-5465,2024-05-25,27810,RMS,Pune,200,2026-04-07,0.0,Pune,RET-4,Lucknow,DIS-4,Ahmedabad,MAN-8,Pune,RMS-5,0,0,0.0,2024-08-13,27810,0.0,0.0,80,200,0,0.0,0.0,27810,RMS-5,MAN-8,DIS-4,RET-4
M-1011,O-84290,Pantoprazole,Treats stomach & esophagus problems.,B-4542,2024-05-24,59630,Dis,Ahmedabad,14,2026-02-22,438.0,Lucknow,RET-10,Ahmedabad,DIS-3,Bangalore,MAN-9,Mumbai,RMS-4,36605,Understock,0.0,2024-11-13,23025,83.5730593607306,0.0,173,14,26605,0.0,26117940.0,23025,RMS-4,MAN-9,DIS-3,RET-10
M-1002,O-31681,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-8838,2022-06-24,48040,Ret,Delhi,9,2024-05-09,-216.0,Delhi,RET-5,Pune,DIS-5,Hyderabad,MAN-1,Delhi,RMS-8,0,0,8930.0,2024-11-25,48040,-0.0,0.18588676103247295,885,9,0,0.0,-1161.9977603583427,48040,RMS-8,MAN-1,DIS-5,RET-5
M-1001,O-22420,Amoxicillin,Antibiotic for bacterial infections.,B-8523,2023-03-05,14030,Dis,Lucknow,26,2025-12-10,364.0,Chennai,RET-2,Lucknow,DIS-4,Ahmedabad,MAN-8,Kolkata,RMS-6,5970,Understock,0.0,2023-06-20,8060,16.4010989010989,0.0,107,26,0,0.0,5106920.0,8060,RMS-6,MAN-8,DIS-4,RET-2
M-1006,O-43534,Omeprazole,Treats GERD and other stomach issues.,B-2163,2023-05-02,102000,Dis,Pune,8,2023-12-20,-357.0,Mumbai,RET-8,Pune,DIS-5,Delhi,MAN-6,Bangalore,RMS-2,24848,Optimal,0.0,2023-08-30,77152,-69.60224089635854,0.0,120,8,14848,0.0,-36414000.0,77152,RMS-2,MAN-6,DIS-5,RET-8
M-1004,O-62195,Azithromycin,Antibiotic for bacterial infections.,B-3497,2024-04-10,85490,RMS,Chennai,245,2025-07-29,0.0,Chennai,RET-2,Lucknow,DIS-4,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2024-08-28,85490,0.0,0.0,140,245,0,0.0,0.0,85490,RMS-3,MAN-10,DIS-4,RET-2
M-1002,O-81827,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-9016,2022-03-04,99847,Dis,Bangalore,15,2024-01-11,-335.0,Jaipur,RET-1,Bangalore,DIS-7,Ahmedabad,MAN-8,Lucknow,RMS-10,31321,Optimal,0.0,2022-06-26,68526,-93.4955223880597,0.0,114,15,21321,0.0,-33448745.0,68526,RMS-10,MAN-8,DIS-7,RET-1
M-1002,O-68443,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-7299,2023-08-04,86910,RMS,Ahmedabad,495,2026-03-09,0.0,Pune,RET-4,Hyderabad,DIS-1,Ahmedabad,MAN-8,Ahmedabad,RMS-9,0,0,0.0,2024-02-23,86910,0.0,0.0,203,495,0,0.0,0.0,86910,RMS-9,MAN-8,DIS-1,RET-4
M-1005,O-39700,Metformin,Controls blood sugar in type 2 diabetes.,B-1124,2024-02-27,78510,RMS,Bangalore,288,2025-06-21,0.0,Ahmedabad,RET-6,Ahmedabad,DIS-3,Kolkata,MAN-5,Bangalore,RMS-2,0,0,0.0,2024-09-25,78510,0.0,0.0,211,288,0,0.0,0.0,78510,RMS-2,MAN-5,DIS-3,RET-6
M-1014,O-82914,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3142,2020-05-24,23430,Dis,Mumbai,30,2021-06-15,-1275.0,Kolkata,RET-7,Mumbai,DIS-2,Bangalore,MAN-9,Kolkata,RMS-6,49649,Understock,0.0,2024-05-16,-26219,-38.94039215686274,0.0,1453,30,39649,0.0,-29873250.0,26219,RMS-6,MAN-9,DIS-2,RET-7
M-1010,O-28205,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8293,2024-09-06,20180,Man,Bangalore,5,2027-04-14,854.0,Chennai,RET-2,Chennai,DIS-10,Bangalore,MAN-9,Chennai,RMS-3,0,0,0.0,2024-11-24,20180,0.0,0.0,79,5,0,0.0,17233720.0,20180,RMS-3,MAN-9,DIS-10,RET-2
M-1012,O-20365,Levofloxacin,Antibiotic for bacterial infections.,B-3516,2022-01-18,9500,Ret,Kolkata,17,2022-10-12,-791.0,Kolkata,RET-7,Kolkata,DIS-9,Jaipur,MAN-2,Ahmedabad,RMS-9,0,0,6360.0,2022-07-24,9500,-0.0,0.6694736842105263,187,17,0,0.0,-1181.5251572327045,9500,RMS-9,MAN-2,DIS-9,RET-7
M-1005,O-96377,Metformin,Controls blood sugar in type 2 diabetes.,B-9254,2022-09-19,23400,Ret,Kolkata,29,2024-08-30,-103.0,Kolkata,RET-7,Bangalore,DIS-7,Hyderabad,MAN-1,Kolkata,RMS-6,0,0,5050.0,2024-08-03,23400,-0.0,0.21581196581196582,684,29,0,0.0,-477.26732673267327,23400,RMS-6,MAN-1,DIS-7,RET-7
M-1009,O-51491,Cefixime,Antibiotic for respiratory and UTI infections.,B-5345,2022-03-29,64700,Ret,Mumbai,8,2024-07-11,-153.0,Mumbai,RET-8,Ahmedabad,DIS-3,Jaipur,MAN-2,Kolkata,RMS-6,0,0,7380.0,2024-01-02,64700,-0.0,0.11406491499227202,644,8,0,0.0,-1341.3414634146343,64700,RMS-6,MAN-2,DIS-3,RET-8
M-1006,O-81410,Omeprazole,Treats GERD and other stomach issues.,B-6792,2022-01-04,69260,Dis,Hyderabad,18,2022-08-21,-843.0,Jaipur,RET-1,Hyderabad,DIS-1,Pune,MAN-10,Lucknow,RMS-10,45423,Optimal,0.0,2024-10-12,23837,-53.88256227758007,0.0,1012,18,35423,0.0,-58386180.0,23837,RMS-10,MAN-10,DIS-1,RET-1
M-1010,O-78631,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-3404,2022-02-25,12710,Man,Lucknow,8,2024-11-20,-21.0,Bangalore,RET-3,Delhi,DIS-6,Lucknow,MAN-4,Mumbai,RMS-4,0,0,0.0,2022-04-02,12710,-0.0,0.0,36,8,0,0.0,-266910.0,12710,RMS-4,MAN-4,DIS-6,RET-3
M-1013,O-76668,Montelukast,Prevents asthma & seasonal allergies.,B-7130,2024-05-07,53820,RMS,Kolkata,218,2027-02-20,0.0,Bangalore,RET-3,Delhi,DIS-6,Delhi,MAN-6,Kolkata,RMS-6,0,0,0.0,2024-09-21,53820,0.0,0.0,137,218,0,0.0,0.0,53820,RMS-6,MAN-6,DIS-6,RET-3
M-1002,O-37722,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5854,2022-04-10,78550,Dis,Mumbai,3,2023-08-04,-495.0,Bangalore,RET-3,Mumbai,DIS-2,Delhi,MAN-6,Lucknow,RMS-10,19390,Understock,0.0,2022-07-29,59160,-39.17171717171717,0.0,110,3,9390,0.0,-38882250.0,59160,RMS-10,MAN-6,DIS-2,RET-3
M-1004,O-74089,Azithromycin,Antibiotic for bacterial infections.,B-9032,2020-11-07,10560,Man,Pune,12,2023-07-02,-528.0,Mumbai,RET-8,Hyderabad,DIS-1,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2021-06-02,10560,-0.0,0.0,207,12,0,0.0,-5575680.0,10560,RMS-3,MAN-10,DIS-1,RET-8
M-1013,O-80613,Montelukast,Prevents asthma & seasonal allergies.,B-7011,2022-06-23,42310,Ret,Hyderabad,1,2023-02-07,-673.0,Hyderabad,RET-9,Mumbai,DIS-2,Delhi,MAN-6,Chennai,RMS-3,0,0,7990.0,2023-02-18,42310,-0.0,0.18884424485937132,240,1,0,0.0,-3563.7834793491866,42310,RMS-3,MAN-6,DIS-2,RET-9
M-1002,O-35886,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-1539,2021-04-10,70920,Dis,Pune,9,2023-02-22,-658.0,Jaipur,RET-1,Pune,DIS-5,Hyderabad,MAN-1,Mumbai,RMS-4,46422,Optimal,0.0,2023-10-09,24498,-70.55015197568389,0.0,912,9,36422,0.0,-46665360.0,24498,RMS-4,MAN-1,DIS-5,RET-1
M-1007,O-78952,Cetirizine,Antihistamine for allergy symptoms.,B-9386,2023-10-27,30170,Man,Pune,7,2026-01-13,398.0,Ahmedabad,RET-6,Mumbai,DIS-2,Pune,MAN-10,Mumbai,RMS-4,0,0,0.0,2024-01-12,30170,0.0,0.0,77,7,0,0.0,12007660.0,30170,RMS-4,MAN-10,DIS-2,RET-6
M-1002,O-32147,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-7210,2020-01-29,56860,Ret,Chennai,10,2021-07-18,-1242.0,Chennai,RET-2,Chennai,DIS-10,Bangalore,MAN-9,Jaipur,RMS-7,0,0,9330.0,2020-04-28,56860,-0.0,0.16408723179739712,90,10,0,0.0,-7569.144694533762,56860,RMS-7,MAN-9,DIS-10,RET-2
M-1004,O-83021,Azithromycin,Antibiotic for bacterial infections.,B-6407,2021-04-13,94870,RMS,Kolkata,1338,2021-11-04,0.0,Jaipur,RET-1,Mumbai,DIS-2,Pune,MAN-10,Kolkata,RMS-6,0,0,0.0,2024-06-03,94870,0.0,0.0,1147,1338,0,0.0,0.0,94870,RMS-6,MAN-10,DIS-2,RET-1
M-1009,O-84311,Cefixime,Antibiotic for respiratory and UTI infections.,B-3249,2020-11-05,31150,Man,Hyderabad,21,2023-05-09,-582.0,Pune,RET-4,Jaipur,DIS-8,Hyderabad,MAN-1,Jaipur,RMS-7,0,0,0.0,2022-06-25,31150,-0.0,0.0,597,21,0,0.0,-18129300.0,31150,RMS-7,MAN-1,DIS-8,RET-4
M-1014,O-43617,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8225,2021-01-05,11300,RMS,Hyderabad,1436,2023-10-20,0.0,Kolkata,RET-7,Lucknow,DIS-4,Pune,MAN-10,Hyderabad,RMS-1,0,0,0.0,2021-04-06,11300,0.0,0.0,91,1436,0,0.0,0.0,11300,RMS-1,MAN-10,DIS-4,RET-7
M-1005,O-14210,Metformin,Controls blood sugar in type 2 diabetes.,B-3213,2023-04-13,13366,Ret,Jaipur,12,2023-10-26,-412.0,Jaipur,RET-1,Ahmedabad,DIS-3,Hyderabad,MAN-1,Lucknow,RMS-10,0,0,6730.0,2024-03-11,13366,-0.0,0.5035163848571002,333,12,0,0.0,-818.2454680534918,13366,RMS-10,MAN-1,DIS-3,RET-1
M-1001,O-72019,Amoxicillin,Antibiotic for bacterial infections.,B-3613,2023-11-23,90760,Ret,Delhi,23,2024-08-10,-123.0,Delhi,RET-5,Delhi,DIS-6,Pune,MAN-10,Pune,RMS-5,0,0,6830.0,2024-08-24,90760,-0.0,0.0752534156015866,275,23,0,0.0,-1634.4773060029283,90760,RMS-5,MAN-10,DIS-6,RET-5
M-1014,O-80956,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6909,2021-08-09,21417,Man,Lucknow,16,2023-06-13,-547.0,Ahmedabad,RET-6,Hyderabad,DIS-1,Lucknow,MAN-4,Bangalore,RMS-2,0,0,0.0,2024-09-09,21417,-0.0,0.0,1127,16,0,0.0,-11715099.0,21417,RMS-2,MAN-4,DIS-1,RET-6
M-1005,O-16399,Metformin,Controls blood sugar in type 2 diabetes.,B-5132,2020-08-20,76360,Ret,Bangalore,22,2021-09-13,-1185.0,Bangalore,RET-3,Delhi,DIS-6,Hyderabad,MAN-1,Jaipur,RMS-7,0,0,2700.0,2023-10-13,76360,-0.0,0.03535882661079099,1149,22,0,0.0,-33513.555555555555,76360,RMS-7,MAN-1,DIS-6,RET-3
M-1005,O-94263,Metformin,Controls blood sugar in type 2 diabetes.,B-7400,2023-10-23,84010,Man,Mumbai,14,2026-05-08,513.0,Kolkata,RET-7,Kolkata,DIS-9,Mumbai,MAN-3,Ahmedabad,RMS-9,0,0,0.0,2024-09-30,84010,0.0,0.0,343,14,0,0.0,43097130.0,84010,RMS-9,MAN-3,DIS-9,RET-7
M-1010,O-44101,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8242,2021-10-24,50676,RMS,Pune,1144,2024-05-10,0.0,Kolkata,RET-7,Kolkata,DIS-9,Chennai,MAN-7,Pune,RMS-5,0,0,0.0,2023-02-25,50676,0.0,0.0,489,1144,0,0.0,0.0,50676,RMS-5,MAN-7,DIS-9,RET-7
M-1002,O-12078,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-4304,2023-12-24,46810,Dis,Hyderabad,19,2026-12-02,721.0,Bangalore,RET-3,Hyderabad,DIS-1,Pune,MAN-10,Kolkata,RMS-6,24382,Understock,0.0,2024-09-21,22428,33.816920943134534,0.0,272,19,14382,0.0,33750010.0,22428,RMS-6,MAN-10,DIS-1,RET-3
M-1004,O-79902,Azithromycin,Antibiotic for bacterial infections.,B-7191,2024-05-11,5610,RMS,Chennai,214,2025-10-20,0.0,Mumbai,RET-8,Ahmedabad,DIS-3,Delhi,MAN-6,Chennai,RMS-3,0,0,0.0,2024-06-25,5610,0.0,0.0,45,214,0,0.0,0.0,5610,RMS-3,MAN-6,DIS-3,RET-8
M-1008,O-51505,Dolo 650,Brand of paracetamol for pain & fever.,B-6194,2024-02-23,96030,Ret,Bangalore,25,2025-10-18,311.0,Bangalore,RET-3,Pune,DIS-5,Kolkata,MAN-5,Ahmedabad,RMS-9,0,0,2620.0,2024-07-20,96030,0.0,0.02728314068520254,148,25,0,0.0,11398.980916030536,96030,RMS-9,MAN-5,DIS-5,RET-3
M-1000,O-56880,Paracetamol,Relieves fever & mild to moderate pain.,B-4066,2023-11-03,44160,Dis,Hyderabad,10,2025-02-28,79.0,Jaipur,RET-1,Hyderabad,DIS-1,Chennai,MAN-7,Lucknow,RMS-10,3491,Understock,0.0,2024-03-31,40669,44.18987341772152,0.0,149,10,0,0.0,3488640.0,40669,RMS-10,MAN-7,DIS-1,RET-1
M-1014,O-86136,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-5863,2021-12-26,97170,RMS,Delhi,1081,2023-01-31,0.0,Bangalore,RET-3,Delhi,DIS-6,Pune,MAN-10,Delhi,RMS-8,0,0,0.0,2023-04-08,97170,0.0,0.0,468,1081,0,0.0,0.0,97170,RMS-8,MAN-10,DIS-6,RET-3
M-1006,O-28280,Omeprazole,Treats GERD and other stomach issues.,B-2250,2023-06-14,81300,Dis,Mumbai,6,2025-06-15,186.0,Bangalore,RET-3,Mumbai,DIS-2,Ahmedabad,MAN-8,Kolkata,RMS-6,18115,Understock,0.0,2024-07-09,63185,97.39247311827957,0.0,391,6,8115,0.0,15121800.0,63185,RMS-6,MAN-8,DIS-2,RET-3
M-1004,O-41091,Azithromycin,Antibiotic for bacterial infections.,B-1727,2020-09-23,33170,Dis,Pune,2,2021-08-08,-1221.0,Pune,RET-4,Pune,DIS-5,Delhi,MAN-6,Bangalore,RMS-2,26073,Understock,0.0,2024-06-08,7097,-21.353808353808354,0.0,1354,2,16073,0.0,-40500570.0,7097,RMS-2,MAN-6,DIS-5,RET-4
M-1010,O-82631,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6051,2024-07-16,33880,Dis,Lucknow,7,2025-08-13,245.0,Chennai,RET-2,Lucknow,DIS-4,Lucknow,MAN-4,Jaipur,RMS-7,37825,Understock,0.0,2024-09-30,-3945,154.3877551020408,0.0,76,7,27825,0.0,8300600.0,3945,RMS-7,MAN-4,DIS-4,RET-2
M-1004,O-47694,Azithromycin,Antibiotic for bacterial infections.,B-6493,2024-12-05,15810,RMS,Jaipur,6,2026-10-23,0.0,Delhi,RET-5,Kolkata,DIS-9,Jaipur,MAN-2,Jaipur,RMS-7,0,0,0.0,2024-12-06,15810,0.0,0.0,1,6,0,0.0,0.0,15810,RMS-7,MAN-2,DIS-9,RET-5
M-1003,O-59641,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-2412,2022-11-12,41850,Ret,Bangalore,13,2023-09-27,-441.0,Bangalore,RET-3,Pune,DIS-5,Pune,MAN-10,Pune,RMS-5,0,0,2650.0,2024-02-06,41850,-0.0,0.06332138590203107,451,13,0,0.0,-6964.471698113208,41850,RMS-5,MAN-10,DIS-5,RET-3
M-1014,O-47736,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8517,2023-07-15,85310,Man,Chennai,25,2024-12-07,-4.0,Bangalore,RET-3,Chennai,DIS-10,Chennai,MAN-7,Mumbai,RMS-4,0,0,0.0,2023-08-17,85310,-0.0,0.0,33,25,0,0.0,-341240.0,85310,RMS-4,MAN-7,DIS-10,RET-3
M-1005,O-76649,Metformin,Controls blood sugar in type 2 diabetes.,B-5384,2020-04-08,79726,Ret,Hyderabad,11,2021-03-15,-1367.0,Hyderabad,RET-9,Jaipur,DIS-8,Jaipur,MAN-2,Jaipur,RMS-7,0,0,7130.0,2024-06-22,79726,-0.0,0.0894313022100695,1536,11,0,0.0,-15285.475736325385,79726,RMS-7,MAN-2,DIS-8,RET-9
